stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08216:34606:0:2","Neusatz (Baden) Tannenweg","48.6557383591102","8.15741245001523","0391","","","Parent34606"
"de:08216:34607:0:1","Neusatz (Baden) Kirchbühlstraße","48.6573168070083","8.15820296746536","0391","","","Parent34607"
"de:08216:34607:0:2","Neusatz (Baden) Kirchbühlstraße","48.6573168070083","8.15820296746536","0391","","","Parent34607"
"de:08216:34608:0:1","Neusatzeck Kloster","48.6635114406739","8.17208193860694","0391","","","Parent34608"
"de:08216:34608:0:2","Neusatzeck Kloster","48.663908963007","8.17280059083434","0391","","","Parent34608"
"de:08216:34609:0:1","Immenstein","48.6664957481677","8.18228680023596","0391","","","Parent34609"
"de:08216:34609:0:2","Immenstein","48.6665016810086","8.18202628880353","0391","","","Parent34609"
"de:08216:34610","Ottersdorf Schule","48.8591925500491","8.15045948971518","0361","","",""
"de:08216:34611","Ottersdorf Friedrichstraße","48.8585956241554","8.16115842475053","0361","","",""
"de:08216:34612","Ottersdorf Kirche","48.8610010147478","8.15402580139363","0361","","",""
"de:08216:34613:0:1","Rastatt Hallenbad","48.8533057222795","8.20098074130109","0361","","","Parent34613"
"de:08216:34613:0:2","Rastatt Hallenbad","48.8540977655158","8.20011835862822","0361","","","Parent34613"
"de:08216:34614","Rastatt Mercedes-Benz Tor 6","48.8550257405304","8.17818149938696","0361","","",""
"de:08216:34615:0:1","Rastatt Ottersdorfer Str.","48.8552976280407","8.19635441758723","0361","","","Parent34615"
"de:08216:34615:0:2","Rastatt Ottersdorfer Str.","48.8552089692322","8.1964532322685","0361","","","Parent34615"
"de:08216:34616","Wintersdorf Bannwaldstraße","48.8462299741683","8.13609542832011","0361","","",""
"de:08216:34617","Wintersdorf Schule","48.8456920108993","8.1400300492651","0361","","",""
"de:08216:34618","Wintersdorf Kirche","48.8470694217904","8.13905088560527","0361","","",""
"de:08216:34620:1:1","Rauental Kirche","48.8576440741016","8.24827704101657","0361","","","Parent34620"
"de:08216:34620:1:2","Rauental Kirche","48.8576795359188","8.24821415894667","0361","","","Parent34620"
"de:08216:34621:0:1","Rastatt Im Wöhr","48.8627621365219","8.22890936348825","0361","","","Parent34621"
"de:08216:34621:0:2","Rastatt Im Wöhr","48.8627562268209","8.22890038033541","0361","","","Parent34621"
"de:08216:34622:0:1","Rastatt Carl-Benz-Straße","48.8651141421059","8.18966196871961","0361","","","Parent34622"
"de:08216:34622:0:2","Rastatt Carl-Benz-Straße","48.8648718551804","8.19037163779416","0361","","","Parent34622"
"de:08216:34623","Plittersdorf Bühlstraße","48.8872872920699","8.15564276890527","0361","","",""
"de:08216:34624","Plittersdorf Freizeitparadies","48.8735343612523","8.15049542232655","0361","","",""
"de:08216:34625","Rastatt Gärtnerei Klingmann","48.8785858126036","8.17333958000489","0361","","","Parent34625"
"de:08216:34626:0:1","Rastatt Mercedes-Benz Tor 1","48.870379160924","8.18530513959102","0361","","","Parent34626"
"de:08216:34626:0:2","Rastatt Mercedes-Benz Tor 1","48.8700364492832","8.18596090974852","0361","","","Parent34626"
"de:08216:34627","Plittersdorf Rödereckring","48.8828983439974","8.15792448972725","0361","","",""
"de:08216:34628","Plittersdorf Blumenstraße","48.8855034054006","8.1574483826266","0361","","",""
