route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,bikes_allowed
"24-30-E-j19-8","T2#35","48.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","49.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","50.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","51.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","52.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","53.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","54.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","79.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","80.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","81.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","82.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","83.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","84.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","85.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","86.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","87.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","88.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","89.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","90.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","91.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","92.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","93.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","55.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","56.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","57.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","58.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","59.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","60.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","75.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","76.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","77.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","78.T2.24-30-E-j19-8.4.R","30 Durlacher Tor","0","1","","2"
"24-30-E-j19-8","T2#35","15.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","16.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","17.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","18.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","19.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","20.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","21.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","22.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","23.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","24.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","25.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","26.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","27.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","28.T2.24-30-E-j19-8.3.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","1.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","2.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","3.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","4.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","5.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","6.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","7.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","8.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","9.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","10.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","11.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","12.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","13.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","14.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","29.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","30.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","31.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","32.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","33.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","34.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","35.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","36.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","37.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","38.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","39.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","40.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","41.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","42.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","43.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","44.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","45.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","46.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-30-E-j19-8","T2#35","47.T2.24-30-E-j19-8.1.H","30 Elbinger Straße","0","0","","2"
"24-50-E-j19-1","T2#36","132.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","133.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","134.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","135.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","136.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","137.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","138.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","139.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","140.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","141.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","142.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","143.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","144.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","95.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","103.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","104.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","105.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","106.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","120.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","125.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","126.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","127.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","128.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","129.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","130.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","131.T2.24-50-E-j19-1.2.H","50 Oberreut über Bulach","0","0","","2"
"24-50-E-j19-1","T2#36","278.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","279.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","280.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","281.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","282.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","283.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","284.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","285.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","286.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","287.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","288.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","289.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","290.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","248.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","249.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","250.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","268.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","269.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","270.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","271.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","272.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","273.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","274.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","275.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","276.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-50-E-j19-1","T2#36","277.T2.24-50-E-j19-1.6.R","50 Hbf über Bulach","0","1","","2"
"24-71-E-j19-2","T2#37","1.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","2.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","3.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","4.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","5.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","6.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","7.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","8.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","9.T2.24-71-E-j19-2.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-2","T2#37","10.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","11.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","12.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","13.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","14.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","15.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","16.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","17.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-71-E-j19-2","T2#37","18.T2.24-71-E-j19-2.42.H","71 Heidehof","0","0","","2"
"24-72-E-j19-2","T2#37","10.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","11.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","12.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","13.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","14.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","15.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","16.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","17.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","18.T2.24-72-E-j19-2.10.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-2","T2#37","1.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","2.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","3.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","4.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","5.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","6.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","7.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","8.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-2","T2#37","9.T2.24-72-E-j19-2.3.R","72 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","28.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","29.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","30.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","31.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","32.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","33.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","34.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","35.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","36.T2.24-71-E-j19-3.38.H","71 Heidehof","0","0","","2"
"24-71-E-j19-3","T2#38","64.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","65.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","66.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","67.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","68.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","69.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","70.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","71.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-71-E-j19-3","T2#38","72.T2.24-71-E-j19-3.40.R","71 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","28.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","29.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","30.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","31.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","32.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","33.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","34.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","35.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","36.T2.24-72-E-j19-3.6.H","72 Kirchfeld","0","0","","2"
"24-72-E-j19-3","T2#38","64.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","65.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","66.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","67.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","68.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","69.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","70.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","71.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-72-E-j19-3","T2#38","72.T2.24-72-E-j19-3.8.R","72 Neureut Friedhof","0","1","","2"
"24-75-E-j19-1","T2#39","19.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","20.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","21.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","22.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","23.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","24.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","25.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","26.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","27.T2.24-75-E-j19-1.3.H","","0","0","","2"
"24-75-E-j19-1","T2#39","46.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","47.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","48.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","49.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","50.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","51.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","52.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","53.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-1","T2#39","54.T2.24-75-E-j19-1.1.R","75 Rheinbergstraße","0","1","","2"
"17-233-C-j19-1","T2#4","8.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","9.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","10.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","11.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","12.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","13.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","14.T2.17-233-C-j19-1.1.H","","","0","",""
"17-233-C-j19-1","T2#4","1.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","2.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","3.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","4.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","5.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","6.T2.17-233-C-j19-1.3.R","","","1","",""
"17-233-C-j19-1","T2#4","7.T2.17-233-C-j19-1.3.R","","","1","",""
"24-75-E-j19-2","T2#40","10.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","11.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","12.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","13.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","14.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","15.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","16.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","17.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","18.T2.24-75-E-j19-2.4.H","","0","0","","2"
"24-75-E-j19-2","T2#40","28.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","29.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","30.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","31.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","32.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","33.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","34.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","35.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-75-E-j19-2","T2#40","36.T2.24-75-E-j19-2.6.R","75 Rheinbergstraße","0","1","","2"
"24-76-E-j19-1","T2#41","124.T2.24-76-E-j19-1.2.R","76 Knielingen Nord","0","1","","2"
